reporting_date,country,country_code,product_category,growth_scale,new_users,users_base,pct_of_users_purchase,orders,revenue_eur,return_rate
2022-01-12,Germany,DE,"Vitamins and supplements",0.15,1,21,0.22,5,72.75,0.05
2022-01-12,Netherlands,NL,"Vitamins and supplements",0.15,1,12,0.19,2,31.8,0.02
2022-01-12,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,29,0.25,7,54.6,0.03
2022-01-12,Belgium,BE,"First aid supplies",0.15,1,10,0.23,2,15.9,0.14
2022-01-12,Germany,DE,"First aid supplies",0.15,3,30,0.19,6,41.85,0.05
2022-01-12,Netherlands,NL,"First aid supplies",0.15,1,13,0.17,2,13.5,0.02
2022-01-12,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,18,0.15,3,171.6,0.05
2022-01-12,Belgium,BE,"Home health care equipment",0.15,0,4,0.15,1,60.5,0.11
2022-01-12,Germany,DE,"Home health care equipment",0.15,1,14,0.2,3,171.6,0.05
2022-01-12,Netherlands,NL,"Home health care equipment",0.15,1,12,0.23,3,151.8,0.03
2022-01-13,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,13,0.21,3,408.75,0.04
2022-01-13,Belgium,BE,"Hair Loss",0.15,0,0,0.23,0,0.0,0.11
2022-01-13,Germany,DE,"Hair Loss",0.15,1,13,0.25,3,393.75,0.04
2022-01-13,Netherlands,NL,"Hair Loss",0.15,1,10,0.18,2,250.0,0.03
2022-01-13,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,13,0.17,2,136.5,0.05
2022-01-13,Belgium,BE,"Skin Care",0.15,0,0,0.22,0,0.0,0.13
2022-01-13,Germany,DE,"Skin Care",0.15,1,13,0.18,2,135.0,0.04
2022-01-13,Netherlands,NL,"Skin Care",0.15,0,9,0.25,2,150.0,0.03
2022-01-13,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,47,0.16,8,2180.0,0.04
2022-01-13,Belgium,BE,"Weight Loss",0.15,1,12,0.23,3,810.0,0.12
2022-01-13,Germany,DE,"Weight Loss",0.15,4,51,0.21,11,2695.0,0.03
2022-01-13,Netherlands,NL,"Weight Loss",0.15,2,26,0.25,7,1837.5,0.03
2022-01-13,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,18,0.2,4,54.0,0.04
2022-01-13,Belgium,BE,"Vitamins and supplements",0.15,0,2,0.23,0,0.0,0.11
2022-01-13,Germany,DE,"Vitamins and supplements",0.15,1,22,0.23,5,82.5,0.04
2022-01-13,Netherlands,NL,"Vitamins and supplements",0.15,1,13,0.24,3,48.6,0.04
2022-01-13,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,31,0.17,5,34.125,0.03
2022-01-13,Belgium,BE,"First aid supplies",0.15,0,10,0.19,2,14.1,0.14
2022-01-13,Germany,DE,"First aid supplies",0.15,2,32,0.15,5,41.25,0.04
2022-01-13,Netherlands,NL,"First aid supplies",0.15,1,14,0.24,3,20.7,0.03
2022-01-13,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,19,0.23,4,233.2,0.03
2022-01-13,Belgium,BE,"Home health care equipment",0.15,0,4,0.22,1,60.5,0.1
2022-01-13,Germany,DE,"Home health care equipment",0.15,1,15,0.18,3,151.8,0.04
2022-01-13,Netherlands,NL,"Home health care equipment",0.15,1,13,0.24,3,155.1,0.03
2022-01-14,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,14,0.24,3,397.5,0.03
2022-01-14,Belgium,BE,"Hair Loss",0.15,0,0,0.15,0,0.0,0.11
2022-01-14,Germany,DE,"Hair Loss",0.15,1,14,0.24,3,386.25,0.03
2022-01-14,Netherlands,NL,"Hair Loss",0.15,1,11,0.22,2,230.0,0.04
2022-01-14,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,14,0.22,3,211.5,0.04
2022-01-14,Belgium,BE,"Skin Care",0.15,0,0,0.17,0,0.0,0.11
2022-01-14,Germany,DE,"Skin Care",0.15,1,14,0.17,2,160.5,0.05
2022-01-14,Netherlands,NL,"Skin Care",0.15,1,10,0.25,3,247.5,0.03
2022-01-14,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,52,0.22,11,2722.5,0.04
2022-01-14,Belgium,BE,"Weight Loss",0.15,1,13,0.24,3,675.0,0.15
2022-01-14,Germany,DE,"Weight Loss",0.15,5,56,0.23,13,2925.0,0.05
2022-01-14,Netherlands,NL,"Weight Loss",0.15,2,28,0.25,7,1697.5,0.02
2022-01-14,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,19,0.17,3,43.2,0.05
2022-01-14,Belgium,BE,"Vitamins and supplements",0.15,0,2,0.18,0,0.0,0.14
2022-01-14,Germany,DE,"Vitamins and supplements",0.15,1,23,0.22,5,67.5,0.03
2022-01-14,Netherlands,NL,"Vitamins and supplements",0.15,1,14,0.18,3,41.4,0.03
2022-01-14,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,34,0.15,5,33.75,0.04
2022-01-14,Belgium,BE,"First aid supplies",0.15,1,11,0.25,3,21.825,0.12
2022-01-14,Germany,DE,"First aid supplies",0.15,2,34,0.24,8,55.8,0.04
2022-01-14,Netherlands,NL,"First aid supplies",0.15,1,15,0.24,4,30.0,0.02
2022-01-14,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,20,0.15,3,168.3,0.04
2022-01-14,Belgium,BE,"Home health care equipment",0.15,0,4,0.19,1,51.7,0.1
2022-01-14,Germany,DE,"Home health care equipment",0.15,2,17,0.15,3,165.0,0.05
2022-01-14,Netherlands,NL,"Home health care equipment",0.15,1,14,0.16,2,106.7,0.03
2022-01-15,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,15,0.26,4,535.0,0.03
2022-01-15,Belgium,BE,"Hair Loss",0.15,0,0,0.28,0,0.0,0.13
2022-01-15,Germany,DE,"Hair Loss",0.15,1,15,0.28,4,460.0,0.04
2022-01-15,Netherlands,NL,"Hair Loss",0.15,1,12,0.22,3,345.0,0.03
2022-01-15,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,15,0.22,3,216.0,0.03
2022-01-15,Belgium,BE,"Skin Care",0.15,0,0,0.2,0,0.0,0.1
2022-01-15,Germany,DE,"Skin Care",0.15,1,15,0.2,3,238.5,0.03
2022-01-15,Netherlands,NL,"Skin Care",0.15,1,11,0.24,3,240.75,0.03
2022-01-15,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,55,0.28,15,3600.0,0.05
2022-01-15,Belgium,BE,"Weight Loss",0.15,1,14,0.28,4,990.0,0.12
2022-01-15,Germany,DE,"Weight Loss",0.15,5,61,0.28,17,4207.5,0.05
2022-01-15,Netherlands,NL,"Weight Loss",0.15,2,30,0.29,9,2137.5,0.02
2022-01-15,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,21,0.29,6,99.0,0.05
2022-01-15,Belgium,BE,"Vitamins and supplements",0.15,0,2,0.24,0,0.0,0.14
2022-01-15,Germany,DE,"Vitamins and supplements",0.15,1,24,0.28,7,105.0,0.04
2022-01-15,Netherlands,NL,"Vitamins and supplements",0.15,1,15,0.29,4,63.0,0.02
2022-01-15,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,36,0.25,9,71.55,0.04
2022-01-15,Belgium,BE,"First aid supplies",0.15,0,11,0.26,3,21.375,0.13
2022-01-15,Germany,DE,"First aid supplies",0.15,2,36,0.25,9,72.9,0.03
2022-01-15,Netherlands,NL,"First aid supplies",0.15,1,16,0.23,4,27.9,0.03
2022-01-15,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,21,0.25,5,272.25,0.05
2022-01-15,Belgium,BE,"Home health care equipment",0.15,0,4,0.2,1,50.05,0.15
2022-01-15,Germany,DE,"Home health care equipment",0.15,2,19,0.27,5,302.5,0.03
2022-01-15,Netherlands,NL,"Home health care equipment",0.15,1,15,0.23,3,153.45,0.04
2022-01-16,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,16,0.23,4,480.0,0.04
2022-01-16,Belgium,BE,"Hair Loss",0.15,0,0,0.25,0,0.0,0.13
2022-01-16,Germany,DE,"Hair Loss",0.15,1,16,0.16,3,390.0,0.04
2022-01-16,Netherlands,NL,"Hair Loss",0.15,1,13,0.19,2,235.0,0.02
2022-01-16,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,16,0.16,3,222.75,0.04
2022-01-16,Belgium,BE,"Skin Care",0.15,0,0,0.18,0,0.0,0.12
2022-01-16,Germany,DE,"Skin Care",0.15,1,16,0.15,2,150.0,0.05
2022-01-16,Netherlands,NL,"Skin Care",0.15,1,12,0.23,3,229.5,0.02
2022-01-16,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,60,0.24,14,3605.0,0.03
2022-01-16,Belgium,BE,"Weight Loss",0.15,1,15,0.25,4,1000.0,0.11
2022-01-16,Germany,DE,"Weight Loss",0.15,4,65,0.24,16,4160.0,0.04
2022-01-16,Netherlands,NL,"Weight Loss",0.15,2,32,0.21,7,1732.5,0.04
2022-01-16,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,22,0.19,4,59.4,0.04
2022-01-16,Belgium,BE,"Vitamins and supplements",0.15,0,2,0.16,0,0.0,0.1
2022-01-16,Germany,DE,"Vitamins and supplements",0.15,1,25,0.16,4,64.2,0.05
2022-01-16,Netherlands,NL,"Vitamins and supplements",0.15,1,16,0.24,4,58.8,0.02
2022-01-16,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,38,0.23,9,72.225,0.05
2022-01-16,Belgium,BE,"First aid supplies",0.15,1,12,0.19,2,13.8,0.11
2022-01-16,Germany,DE,"First aid supplies",0.15,3,39,0.18,7,49.875,0.05
2022-01-16,Netherlands,NL,"First aid supplies",0.15,1,17,0.19,3,21.375,0.04
2022-01-16,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,22,0.17,4,220.0,0.03
2022-01-16,Belgium,BE,"Home health care equipment",0.15,0,4,0.22,1,49.5,0.14
2022-01-16,Germany,DE,"Home health care equipment",0.15,1,20,0.23,5,269.5,0.03
2022-01-16,Netherlands,NL,"Home health care equipment",0.15,1,16,0.18,3,155.1,0.03
2022-01-17,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,17,0.24,4,515.0,0.05
2022-01-17,Belgium,BE,"Hair Loss",0.15,0,0,0.19,0,0.0,0.12
2022-01-17,Germany,DE,"Hair Loss",0.15,1,17,0.18,3,360.0,0.04
2022-01-17,Netherlands,NL,"Hair Loss",0.15,1,14,0.25,4,475.0,0.03
2022-01-17,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,17,0.18,3,229.5,0.04
2022-01-17,Belgium,BE,"Skin Care",0.15,0,0,0.2,0,0.0,0.12
2022-01-17,Germany,DE,"Skin Care",0.15,1,17,0.24,4,303.0,0.04
2022-01-17,Netherlands,NL,"Skin Care",0.15,1,13,0.23,3,247.5,0.03
2022-01-17,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,63,0.17,11,2915.0,0.03
2022-01-17,Belgium,BE,"Weight Loss",0.15,1,16,0.17,3,795.0,0.14
2022-01-17,Germany,DE,"Weight Loss",0.15,3,68,0.21,14,3220.0,0.03
2022-01-17,Netherlands,NL,"Weight Loss",0.15,2,34,0.22,7,1837.5,0.02
2022-01-17,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,23,0.23,5,67.5,0.03
2022-01-17,Belgium,BE,"Vitamins and supplements",0.15,1,3,0.23,1,15.9,0.13
2022-01-17,Germany,DE,"Vitamins and supplements",0.15,1,26,0.2,5,81.75,0.03
2022-01-17,Netherlands,NL,"Vitamins and supplements",0.15,1,17,0.21,4,62.4,0.03
2022-01-17,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,40,0.15,6,49.05,0.03
2022-01-17,Belgium,BE,"First aid supplies",0.15,1,13,0.2,3,23.85,0.1
2022-01-17,Germany,DE,"First aid supplies",0.15,2,41,0.25,10,72.75,0.05
2022-01-17,Netherlands,NL,"First aid supplies",0.15,1,18,0.2,4,29.4,0.02
2022-01-17,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,23,0.2,5,294.25,0.04
2022-01-17,Belgium,BE,"Home health care equipment",0.15,0,4,0.17,1,51.7,0.13
2022-01-17,Germany,DE,"Home health care equipment",0.15,1,21,0.18,4,204.6,0.05
2022-01-17,Netherlands,NL,"Home health care equipment",0.15,1,17,0.23,4,217.8,0.03
2022-01-18,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,18,0.17,3,341.25,0.03
2022-01-18,Belgium,BE,"Hair Loss",0.15,0,0,0.15,0,0.0,0.1
2022-01-18,Germany,DE,"Hair Loss",0.15,1,18,0.19,3,348.75,0.04
2022-01-18,Netherlands,NL,"Hair Loss",0.15,1,15,0.24,4,500.0,0.03
2022-01-18,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,18,0.17,3,222.75,0.05
2022-01-18,Belgium,BE,"Skin Care",0.15,0,0,0.19,0,0.0,0.15
2022-01-18,Germany,DE,"Skin Care",0.15,1,18,0.23,4,291.0,0.03
2022-01-18,Netherlands,NL,"Skin Care",0.15,1,14,0.15,2,150.0,0.02
2022-01-18,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,68,0.15,10,2450.0,0.05
2022-01-18,Belgium,BE,"Weight Loss",0.15,1,17,0.21,4,990.0,0.15
2022-01-18,Germany,DE,"Weight Loss",0.15,5,73,0.22,16,3920.0,0.05
2022-01-18,Netherlands,NL,"Weight Loss",0.15,2,36,0.21,8,2060.0,0.04
2022-01-18,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,25,0.18,5,82.5,0.05
2022-01-18,Belgium,BE,"Vitamins and supplements",0.15,0,3,0.25,1,14.1,0.14
2022-01-18,Germany,DE,"Vitamins and supplements",0.15,1,27,0.24,6,99.0,0.03
2022-01-18,Netherlands,NL,"Vitamins and supplements",0.15,1,18,0.2,4,63.0,0.04
2022-01-18,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,42,0.25,11,76.725,0.04
2022-01-18,Belgium,BE,"First aid supplies",0.15,1,14,0.24,3,22.95,0.11
2022-01-18,Germany,DE,"First aid supplies",0.15,2,43,0.19,8,66.0,0.04
2022-01-18,Netherlands,NL,"First aid supplies",0.15,1,19,0.24,5,40.875,0.03
2022-01-18,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,24,0.22,5,258.5,0.05
2022-01-18,Belgium,BE,"Home health care equipment",0.15,0,4,0.25,1,54.45,0.12
2022-01-18,Germany,DE,"Home health care equipment",0.15,2,23,0.18,4,202.4,0.04
2022-01-18,Netherlands,NL,"Home health care equipment",0.15,1,18,0.18,3,179.85,0.03
2022-01-19,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,19,0.25,5,687.5,0.04
2022-01-19,Belgium,BE,"Hair Loss",0.15,0,0,0.23,0,0.0,0.13
2022-01-19,Germany,DE,"Hair Loss",0.15,1,19,0.24,5,631.25,0.04
2022-01-19,Netherlands,NL,"Hair Loss",0.15,1,16,0.22,4,480.0,0.04
2022-01-19,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,19,0.24,5,375.0,0.03
2022-01-19,Belgium,BE,"Skin Care",0.15,0,0,0.21,0,0.0,0.14
2022-01-19,Germany,DE,"Skin Care",0.15,1,19,0.22,4,312.0,0.03
2022-01-19,Netherlands,NL,"Skin Care",0.15,1,15,0.15,2,154.5,0.03
2022-01-19,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,73,0.18,13,3055.0,0.04
2022-01-19,Belgium,BE,"Weight Loss",0.15,1,18,0.21,4,970.0,0.12
2022-01-19,Germany,DE,"Weight Loss",0.15,4,77,0.2,15,3487.5,0.05
2022-01-19,Netherlands,NL,"Weight Loss",0.15,2,38,0.21,8,1920.0,0.02
2022-01-19,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,27,0.22,6,86.4,0.03
2022-01-19,Belgium,BE,"Vitamins and supplements",0.15,0,3,0.19,1,15.3,0.13
2022-01-19,Germany,DE,"Vitamins and supplements",0.15,1,28,0.2,6,82.8,0.05
2022-01-19,Netherlands,NL,"Vitamins and supplements",0.15,1,19,0.24,5,81.75,0.03
2022-01-19,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,44,0.21,9,61.425,0.03
2022-01-19,Belgium,BE,"First aid supplies",0.15,0,14,0.23,3,24.3,0.1
2022-01-19,Germany,DE,"First aid supplies",0.15,3,46,0.15,7,50.925,0.05
2022-01-19,Netherlands,NL,"First aid supplies",0.15,1,20,0.24,5,38.625,0.04
2022-01-19,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,25,0.19,5,272.25,0.04
2022-01-19,Belgium,BE,"Home health care equipment",0.15,0,4,0.17,1,51.15,0.11
2022-01-19,Germany,DE,"Home health care equipment",0.15,2,25,0.18,5,247.5,0.05
2022-01-19,Netherlands,NL,"Home health care equipment",0.15,1,19,0.22,4,242.0,0.03
2022-01-20,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,20,0.24,5,575.0,0.03
2022-01-20,Belgium,BE,"Hair Loss",0.15,0,0,0.22,0,0.0,0.13
2022-01-20,Germany,DE,"Hair Loss",0.15,1,20,0.25,5,593.75,0.03
2022-01-20,Netherlands,NL,"Hair Loss",0.15,1,17,0.21,4,535.0,0.02
2022-01-20,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,20,0.24,5,401.25,0.05
2022-01-20,Belgium,BE,"Skin Care",0.15,0,0,0.21,0,0.0,0.14
2022-01-20,Germany,DE,"Skin Care",0.15,1,20,0.21,4,300.0,0.03
2022-01-20,Netherlands,NL,"Skin Care",0.15,1,16,0.18,3,202.5,0.03
2022-01-20,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,76,0.18,14,3605.0,0.05
2022-01-20,Belgium,BE,"Weight Loss",0.15,1,19,0.2,4,970.0,0.15
2022-01-20,Germany,DE,"Weight Loss",0.15,3,80,0.17,14,3675.0,0.04
2022-01-20,Netherlands,NL,"Weight Loss",0.15,2,40,0.16,6,1470.0,0.03
2022-01-20,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,29,0.16,5,71.25,0.03
2022-01-20,Belgium,BE,"Vitamins and supplements",0.15,1,4,0.23,1,15.15,0.11
2022-01-20,Germany,DE,"Vitamins and supplements",0.15,2,30,0.22,7,97.65,0.04
2022-01-20,Netherlands,NL,"Vitamins and supplements",0.15,1,20,0.17,3,44.1,0.03
2022-01-20,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,46,0.19,9,72.9,0.03
2022-01-20,Belgium,BE,"First aid supplies",0.15,0,14,0.16,2,15.0,0.12
2022-01-20,Germany,DE,"First aid supplies",0.15,2,48,0.2,10,72.75,0.04
2022-01-20,Netherlands,NL,"First aid supplies",0.15,1,21,0.23,5,39.75,0.04
2022-01-20,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,26,0.22,6,326.7,0.03
2022-01-20,Belgium,BE,"Home health care equipment",0.15,0,4,0.21,1,50.6,0.13
2022-01-20,Germany,DE,"Home health care equipment",0.15,1,26,0.22,6,316.8,0.03
2022-01-20,Netherlands,NL,"Home health care equipment",0.15,1,20,0.23,5,269.5,0.02
2022-01-21,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,21,0.15,3,352.5,0.03
2022-01-21,Belgium,BE,"Hair Loss",0.15,0,0,0.23,0,0.0,0.13
2022-01-21,Germany,DE,"Hair Loss",0.15,1,21,0.16,3,393.75,0.03
2022-01-21,Netherlands,NL,"Hair Loss",0.15,1,18,0.18,3,408.75,0.04
2022-01-21,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,21,0.22,5,378.75,0.04
2022-01-21,Belgium,BE,"Skin Care",0.15,0,0,0.16,0,0.0,0.13
2022-01-21,Germany,DE,"Skin Care",0.15,1,21,0.19,4,276.0,0.03
2022-01-21,Netherlands,NL,"Skin Care",0.15,1,17,0.17,3,202.5,0.04
2022-01-21,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,79,0.16,13,3250.0,0.03
2022-01-21,Belgium,BE,"Weight Loss",0.15,1,20,0.15,3,757.5,0.13
2022-01-21,Germany,DE,"Weight Loss",0.15,3,83,0.24,20,5100.0,0.03
2022-01-21,Netherlands,NL,"Weight Loss",0.15,2,42,0.18,8,1900.0,0.02
2022-01-21,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,31,0.25,8,117.6,0.05
2022-01-21,Belgium,BE,"Vitamins and supplements",0.15,0,4,0.25,1,14.1,0.11
2022-01-21,Germany,DE,"Vitamins and supplements",0.15,1,31,0.22,7,97.65,0.05
2022-01-21,Netherlands,NL,"Vitamins and supplements",0.15,1,21,0.15,3,40.95,0.04
2022-01-21,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,48,0.18,9,65.475,0.04
2022-01-21,Belgium,BE,"First aid supplies",0.15,1,15,0.17,3,23.175,0.11
2022-01-21,Germany,DE,"First aid supplies",0.15,2,50,0.25,13,88.725,0.04
2022-01-21,Netherlands,NL,"First aid supplies",0.15,1,22,0.19,4,28.5,0.02
2022-01-21,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,27,0.21,6,300.3,0.04
2022-01-21,Belgium,BE,"Home health care equipment",0.15,0,4,0.2,1,58.85,0.11
2022-01-21,Germany,DE,"Home health care equipment",0.15,2,28,0.24,7,346.5,0.04
2022-01-21,Netherlands,NL,"Home health care equipment",0.15,1,21,0.24,5,277.75,0.04
2022-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,22,0.22,5,587.5,0.03
2022-01-22,Belgium,BE,"Hair Loss",0.15,0,0,0.3,0,0.0,0.14
2022-01-22,Germany,DE,"Hair Loss",0.15,1,22,0.22,5,562.5,0.04
2022-01-22,Netherlands,NL,"Hair Loss",0.15,1,19,0.26,5,568.75,0.03
2022-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,22,0.26,6,405.0,0.04
2022-01-22,Belgium,BE,"Skin Care",0.15,0,0,0.29,0,0.0,0.11
2022-01-22,Germany,DE,"Skin Care",0.15,1,22,0.29,6,405.0,0.04
2022-01-22,Netherlands,NL,"Skin Care",0.15,1,18,0.29,5,408.75,0.03
2022-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,83,0.25,21,5617.5,0.05
2022-01-22,Belgium,BE,"Weight Loss",0.15,1,21,0.24,5,1162.5,0.13
2022-01-22,Germany,DE,"Weight Loss",0.15,3,86,0.21,18,4140.0,0.04
2022-01-22,Netherlands,NL,"Weight Loss",0.15,2,44,0.21,9,2047.5,0.03
2022-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,33,0.22,7,102.9,0.04
2022-01-22,Belgium,BE,"Vitamins and supplements",0.15,0,4,0.27,1,16.2,0.14
2022-01-22,Germany,DE,"Vitamins and supplements",0.15,1,32,0.29,9,136.35,0.05
2022-01-22,Netherlands,NL,"Vitamins and supplements",0.15,1,22,0.3,7,99.75,0.02
2022-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,51,0.27,14,114.45,0.03
2022-01-22,Belgium,BE,"First aid supplies",0.15,0,15,0.26,4,29.4,0.14
2022-01-22,Germany,DE,"First aid supplies",0.15,3,53,0.27,14,110.25,0.03
2022-01-22,Netherlands,NL,"First aid supplies",0.15,1,23,0.22,5,34.125,0.03
2022-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,29,0.2,6,313.5,0.05
2022-01-22,Belgium,BE,"Home health care equipment",0.15,1,5,0.29,1,55.0,0.12
2022-01-22,Germany,DE,"Home health care equipment",0.15,1,29,0.23,7,408.1,0.03
2022-01-22,Netherlands,NL,"Home health care equipment",0.15,1,22,0.23,5,247.5,0.02
2022-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,23,0.18,4,535.0,0.05
2022-01-23,Belgium,BE,"Hair Loss",0.15,0,0,0.25,0,0.0,0.15
2022-01-23,Germany,DE,"Hair Loss",0.15,1,23,0.15,3,390.0,0.05
2022-01-23,Netherlands,NL,"Hair Loss",0.15,1,20,0.23,5,650.0,0.02
2022-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,23,0.18,4,315.0,0.03
2022-01-23,Belgium,BE,"Skin Care",0.15,0,0,0.23,0,0.0,0.13
2022-01-23,Germany,DE,"Skin Care",0.15,1,23,0.25,6,481.5,0.04
2022-01-23,Netherlands,NL,"Skin Care",0.15,0,18,0.23,4,282.0,0.04
2022-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,87,0.17,15,3525.0,0.04
2022-01-23,Belgium,BE,"Weight Loss",0.15,1,22,0.18,4,1010.0,0.1
2022-01-23,Germany,DE,"Weight Loss",0.15,3,89,0.24,21,5722.5,0.05
2022-01-23,Netherlands,NL,"Weight Loss",0.15,2,46,0.15,7,1575.0,0.03
2022-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,34,0.18,6,90.0,0.05
2022-01-23,Belgium,BE,"Vitamins and supplements",0.15,0,4,0.16,1,14.7,0.14
2022-01-23,Germany,DE,"Vitamins and supplements",0.15,2,34,0.22,7,95.55,0.04
2022-01-23,Netherlands,NL,"Vitamins and supplements",0.15,1,23,0.2,5,81.0,0.03
2022-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,53,0.17,9,65.475,0.03
2022-01-23,Belgium,BE,"First aid supplies",0.15,0,15,0.17,3,20.25,0.1
2022-01-23,Germany,DE,"First aid supplies",0.15,2,55,0.22,12,81.0,0.04
2022-01-23,Netherlands,NL,"First aid supplies",0.15,1,24,0.24,6,43.65,0.03
2022-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,30,0.19,6,353.1,0.05
2022-01-23,Belgium,BE,"Home health care equipment",0.15,0,5,0.22,1,53.9,0.1
2022-01-23,Germany,DE,"Home health care equipment",0.15,1,30,0.21,6,343.2,0.05
2022-01-23,Netherlands,NL,"Home health care equipment",0.15,1,23,0.18,4,235.4,0.03
2022-01-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,24,0.25,6,705.0,0.03
2022-01-24,Belgium,BE,"Hair Loss",0.15,0,0,0.19,0,0.0,0.15
